sim_time,"(m,n)","(r,s)",fail_rate,repair_rate,iteration,mttf,mttr,ff,fr,elapsed_time
10,"(50, 50)","(10, 10)",1,5,5,0.0,0.0,No Failure,No Repair,0.782
10,"(50, 50)","(10, 10)",1,5,6,0.0,0.0,No Failure,No Repair,0.561
10,"(50, 50)","(10, 10)",1,5,7,0.0,0.0,No Failure,No Repair,0.72
10,"(50, 50)","(10, 10)",1,5,8,0.0,0.0,No Failure,No Repair,0.563
10,"(50, 50)","(10, 10)",1,5,9,0.0,0.0,No Failure,No Repair,0.78
10,"(50, 50)","(10, 10)",1,10,0,2.4390243902439026e-05,0.0029405116002379533,4.943,4.984,0.589
10,"(50, 50)","(10, 10)",1,10,1,0.000488399762046401,0.03154015466983938,6.648,6.746,0.579
10,"(50, 50)","(10, 10)",1,10,2,0.0,0.0,No Failure,No Repair,0.413
10,"(50, 50)","(10, 10)",1,10,3,6.484235574063057e-05,0.01125639500297442,9.093,9.137,0.575
10,"(50, 50)","(10, 10)",1,10,4,0.000380725758477097,0.0216888756692445,6.351,6.495,0.564
10,"(50, 50)","(10, 10)",1,10,5,6.305770374776918e-05,0.0158167757287329,7.462,7.543,0.407
10,"(50, 50)","(10, 10)",1,10,6,0.00036823319452706723,0.04576799524092801,4.831,5.076,0.602
10,"(50, 50)","(10, 10)",1,10,7,0.0001784651992861392,0.028646044021415823,6.717,6.841,0.59
10,"(50, 50)","(10, 10)",1,10,8,0.0,0.0,No Failure,No Repair,0.433
10,"(50, 50)","(10, 10)",1,10,9,2.558001189767995e-05,0.0020362879238548484,6.686,6.717,0.581
10,"(50, 50)","(10, 10)",2,20,0,0.0,0.0,No Failure,No Repair,0.315
10,"(50, 50)","(10, 10)",2,20,1,0.0006097560975609756,0.05537061273051755,9.964,10.453,0.308
10,"(50, 50)","(10, 10)",2,20,2,0.0,0.0,No Failure,No Repair,0.312
10,"(50, 50)","(10, 10)",2,20,3,0.00019750148720999407,0.028137418203450327,8.229,8.398,0.312
10,"(50, 50)","(10, 10)",2,20,4,0.0,0.0,No Failure,No Repair,0.514
10,"(50, 50)","(10, 10)",2,20,5,0.0,0.0,No Failure,No Repair,0.315
10,"(50, 50)","(10, 10)",2,20,6,3.569303985722784e-05,0.004661511005353956,7.836,7.896,0.328
10,"(50, 50)","(10, 10)",2,20,7,0.0,0.0,No Failure,No Repair,0.316
10,"(50, 50)","(10, 10)",2,20,8,0.0,0.0,No Failure,No Repair,0.324
10,"(50, 50)","(10, 10)",2,20,9,0.0,0.0,No Failure,No Repair,0.481
10,"(100, 100)","(2, 2)",1,1,0,0.25419069482705847,3.2604193449647996,0.075,0.219,0.769
10,"(100, 100)","(2, 2)",1,1,1,0.2520895826956433,3.216235384144475,0.142,0.289,0.619
10,"(100, 100)","(2, 2)",1,1,2,0.2621570247933885,3.2934893378226713,0.112,0.164,0.84
10,"(100, 100)","(2, 2)",1,1,3,0.25655412712988473,3.2370763187429854,0.098,0.172,0.673
10,"(100, 100)","(2, 2)",1,1,4,0.2566133047648199,3.2604754616875833,0.106,0.12,0.673
10,"(100, 100)","(2, 2)",1,1,5,0.26348444036322827,3.286959391898786,0.1,0.172,0.733
10,"(100, 100)","(2, 2)",1,1,6,0.26068003264972966,3.201690541781451,0.077,0.103,0.828
10,"(100, 100)","(2, 2)",1,1,7,0.255561371288644,3.2231157024793387,0.124,0.138,0.752
10,"(100, 100)","(2, 2)",1,1,8,0.2624035302520151,3.29650423426181,0.058,0.149,0.89
10,"(100, 100)","(2, 2)",1,1,9,0.25514998469543926,3.2744434241403937,0.096,0.196,0.767
10,"(100, 100)","(2, 2)",1,2.5,0,0.6968985817773696,2.215511376390164,0.069,0.243,0.736
10,"(100, 100)","(2, 2)",1,2.5,1,0.6915791245791245,2.1286993163962857,0.083,0.192,0.722
10,"(100, 100)","(2, 2)",1,2.5,2,0.7045313743495561,2.184222018161412,0.063,0.227,0.746
10,"(100, 100)","(2, 2)",1,2.5,3,0.7157810427507397,2.192940822365064,0.137,0.194,0.707
10,"(100, 100)","(2, 2)",1,2.5,4,0.6964149576573818,2.1701044791347823,0.124,0.181,0.672
10,"(100, 100)","(2, 2)",1,2.5,5,0.7095566778900112,2.1772449750025507,0.078,0.17,0.612
10,"(100, 100)","(2, 2)",1,2.5,6,0.70963024181206,2.157598204264871,0.081,0.21,0.516
10,"(100, 100)","(2, 2)",1,2.5,7,0.7014071013161922,2.1683187429854094,0.101,0.223,0.779
10,"(100, 100)","(2, 2)",1,2.5,8,0.7040690745842261,2.1897689011325374,0.163,0.229,0.547
10,"(100, 100)","(2, 2)",1,2.5,9,0.7043233343536374,2.163273543515968,0.09,0.154,0.569
10,"(100, 100)","(2, 2)",1,5,0,1.4475301499846953,1.7717637996122846,0.133,0.222,0.54
10,"(100, 100)","(2, 2)",1,5,1,1.4649216406489134,1.7727843077237018,0.129,0.242,0.564
10,"(100, 100)","(2, 2)",1,5,2,1.4496803387409447,1.785668809305173,0.112,0.252,0.518
10,"(100, 100)","(2, 2)",1,5,3,1.4711352923171104,1.782033772064075,0.101,0.315,0.644
10,"(100, 100)","(2, 2)",1,5,4,1.449500867258443,1.761702275278033,0.161,0.209,0.601
10,"(100, 100)","(2, 2)",1,5,5,1.4597162534435262,1.7766106519742886,0.073,0.264,0.429
10,"(100, 100)","(2, 2)",1,5,6,1.4838262422201813,1.8291236608509338,0.174,0.258,0.485
10,"(100, 100)","(2, 2)",1,5,7,1.4727359453117028,1.7744763799612289,0.069,0.179,0.607
10,"(100, 100)","(2, 2)",1,5,8,1.4724212835424957,1.7595138251198856,0.122,0.15,0.799
10,"(100, 100)","(2, 2)",1,5,9,1.4788721559024591,1.7654990307111518,0.058,0.187,0.641
10,"(100, 100)","(2, 2)",1,10,0,3.069322722171207,1.6684460769309255,0.133,0.208,0.407
10,"(100, 100)","(2, 2)",1,10,1,3.142502499744924,1.6754561779410264,0.115,0.281,0.531
10,"(100, 100)","(2, 2)",1,10,2,3.1769975512702784,1.699910519334762,0.092,0.213,0.476
10,"(100, 100)","(2, 2)",1,10,3,3.082332108968473,1.6958733802673198,0.095,0.369,0.528
10,"(100, 100)","(2, 2)",1,10,4,3.0224280175492297,1.6519307213549637,0.105,0.231,0.509
10,"(100, 100)","(2, 2)",1,10,5,3.0899467401285583,1.6781908988878687,0.097,0.232,0.456
10,"(100, 100)","(2, 2)",1,10,6,3.0773389450056117,1.6836310580553004,0.09,0.314,0.642
10,"(100, 100)","(2, 2)",1,10,7,3.169670033670034,1.7008116518722578,0.069,0.354,0.548
10,"(100, 100)","(2, 2)",1,10,8,3.077574635241302,1.6863351698806246,0.106,0.289,0.611
10,"(100, 100)","(2, 2)",1,10,9,3.142023364962759,1.6772967044179166,0.089,0.264,0.533
10,"(100, 100)","(2, 2)",2,20,0,6.351400673400675,3.8393655749413327,0.214,0.353,0.556
10,"(100, 100)","(2, 2)",2,20,1,6.163012141618203,3.8971071319253134,0.359,0.563,0.439
10,"(100, 100)","(2, 2)",2,20,2,6.267830221405979,3.886078971533517,0.16,0.574,0.339
10,"(100, 100)","(2, 2)",2,20,3,6.180114376084073,3.905844913784308,0.128,0.252,0.362
10,"(100, 100)","(2, 2)",2,20,4,6.308073461891643,3.909958167533925,0.284,0.541,0.393
10,"(100, 100)","(2, 2)",2,20,5,6.239818794000613,4.005691868176717,0.067,0.62,0.436
10,"(100, 100)","(2, 2)",2,20,6,6.2318262422201816,3.8585682073257828,0.17,0.498,0.405
10,"(100, 100)","(2, 2)",2,20,7,6.190737169676564,3.9220523415977966,0.2,0.524,0.563
10,"(100, 100)","(2, 2)",2,20,8,6.329614835220896,3.9173878175696357,0.196,0.283,0.594
10,"(100, 100)","(2, 2)",2,20,9,6.188882971125395,3.9547620650953985,0.096,0.387,0.531
10,"(100, 100)","(3, 3)",1,1,0,0.019147022074135777,0.8130336318200749,0.637,0.696,1.33
10,"(100, 100)","(3, 3)",1,1,1,0.01951051645147855,0.7822576009995835,0.543,0.58,1.111
10,"(100, 100)","(3, 3)",1,1,2,0.019877238650562266,0.8385190545605998,0.345,0.366,1.457
10,"(100, 100)","(3, 3)",1,1,3,0.01970387338608913,0.8250054144106622,0.655,0.762,1.291
10,"(100, 100)","(3, 3)",1,1,4,0.018085693461057893,0.8019420033319451,0.452,0.459,1.297
10,"(100, 100)","(3, 3)",1,1,5,0.018562265722615576,0.7753867138692211,0.534,0.73,1.191
10,"(100, 100)","(3, 3)",1,1,6,0.0198722407330279,0.8574963556851313,0.684,0.742,1.205
10,"(100, 100)","(3, 3)",1,1,7,0.01929675135360267,0.8105318617242816,0.735,0.755,1.341
10,"(100, 100)","(3, 3)",1,1,8,0.018495626822157434,0.7857014785506039,0.49,0.544,1.396
10,"(100, 100)","(3, 3)",1,1,9,0.018638379841732614,0.7868371511870054,0.447,0.558,1.144
10,"(100, 100)","(3, 3)",1,2.5,0,0.2166543107038734,3.1898675551853395,0.485,0.77,0.954
10,"(100, 100)","(3, 3)",1,2.5,1,0.21709568929612663,3.1100241566014164,0.559,0.691,0.816
10,"(100, 100)","(3, 3)",1,2.5,2,0.20874458558933776,3.0987860266555605,0.625,0.69,0.827
10,"(100, 100)","(3, 3)",1,2.5,3,0.2126146397334444,3.0602561432736355,0.442,0.646,1.142
10,"(100, 100)","(3, 3)",1,2.5,4,0.21571907538525614,3.136700020824656,0.431,0.631,0.954
10,"(100, 100)","(3, 3)",1,2.5,5,0.21970199916701375,3.129445127030404,0.498,0.648,0.905
10,"(100, 100)","(3, 3)",1,2.5,6,0.20836922115785092,3.105945335276968,0.419,0.571,0.97
10,"(100, 100)","(3, 3)",1,2.5,7,0.2203402748854644,3.2020903790087463,0.459,0.753,1.112
10,"(100, 100)","(3, 3)",1,2.5,8,0.21849708454810496,3.1310107246980423,0.311,0.38,1.035
10,"(100, 100)","(3, 3)",1,2.5,9,0.2178520408163265,3.133705122865473,0.424,0.572,1.212
10,"(100, 100)","(3, 3)",1,5,0,0.5651823198667222,2.9134838608912954,0.319,0.53,0.74
10,"(100, 100)","(3, 3)",1,5,1,0.5673025822573927,2.7792053311120366,0.487,0.67,0.569
10,"(100, 100)","(3, 3)",1,5,2,0.5673317367763432,2.8295618492294876,0.444,0.537,0.628
10,"(100, 100)","(3, 3)",1,5,3,0.579920866305706,2.914848084131612,0.436,0.697,0.86
10,"(100, 100)","(3, 3)",1,5,4,0.5780711162015827,2.8222191795085383,0.423,0.841,0.876
10,"(100, 100)","(3, 3)",1,5,5,0.5770821532694711,2.91309058725531,0.475,0.699,0.847
10,"(100, 100)","(3, 3)",1,5,6,0.5822902957101208,2.947667950853811,0.547,0.624,0.533
10,"(100, 100)","(3, 3)",1,5,7,0.5760960016659724,2.836813202832153,0.514,0.793,0.674
10,"(100, 100)","(3, 3)",1,5,8,0.5706176593086214,2.841759162848813,0.491,0.719,0.745
10,"(100, 100)","(3, 3)",1,5,9,0.5805716368179924,2.9864548104956268,0.49,0.637,0.835
10,"(100, 100)","(3, 3)",1,10,0,1.2401587880049978,2.267534048313203,0.564,0.637,0.712
10,"(100, 100)","(3, 3)",1,10,1,1.2369770928779673,2.2725905872553103,0.39,0.535,0.517
10,"(100, 100)","(3, 3)",1,10,2,1.234957205331112,2.329799042065806,0.498,0.582,0.84
10,"(100, 100)","(3, 3)",1,10,3,1.2254640774677217,2.1690054144106625,0.438,0.72,0.935
10,"(100, 100)","(3, 3)",1,10,4,1.2256139108704707,2.277129841732612,0.402,0.778,0.564
10,"(100, 100)","(3, 3)",1,10,5,1.20821345272803,2.23042690545606,0.373,0.487,0.771
10,"(100, 100)","(3, 3)",1,10,6,1.2607293835901707,2.234378384006664,0.497,0.589,0.635
10,"(100, 100)","(3, 3)",1,10,7,1.2497613494377342,2.2724631403581843,0.264,0.444,0.641
10,"(100, 100)","(3, 3)",1,10,8,1.2890198875468555,2.267125780924615,0.464,0.708,0.597
10,"(100, 100)","(3, 3)",1,10,9,1.2720476884631404,2.2791549354435654,0.614,0.732,0.721
10,"(100, 100)","(3, 3)",2,20,0,2.3432817576009994,4.851482194918784,0.983,1.697,0.395
10,"(100, 100)","(3, 3)",2,20,1,2.446584652228238,4.724947938359017,0.839,1.478,0.784
10,"(100, 100)","(3, 3)",2,20,2,2.349652644731362,4.771831945022907,0.877,1.261,0.681
10,"(100, 100)","(3, 3)",2,20,3,2.3704064972927945,4.799372240733028,0.98,1.5,0.625
10,"(100, 100)","(3, 3)",2,20,4,2.285071324448147,4.753160766347356,0.691,1.134,0.564
10,"(100, 100)","(3, 3)",2,20,5,2.471049354435652,4.738470533111204,0.941,1.024,0.747
10,"(100, 100)","(3, 3)",2,20,6,2.431553831736777,4.786976676384839,0.805,0.874,0.547
10,"(100, 100)","(3, 3)",2,20,7,2.377691586838818,4.739315285297792,0.709,1.124,0.634
10,"(100, 100)","(3, 3)",2,20,8,2.402345689296127,4.909014369012911,0.815,0.89,0.504
10,"(100, 100)","(3, 3)",2,20,9,2.3896133902540604,4.8049421074552265,0.435,1.046,0.579
10,"(100, 100)","(5, 5)",1,1,0,0.0,0.0,No Failure,No Repair,2.073
10,"(100, 100)","(5, 5)",1,1,1,0.0,0.0,No Failure,No Repair,2.148
10,"(100, 100)","(5, 5)",1,1,2,0.0,0.0,No Failure,No Repair,2.479
10,"(100, 100)","(5, 5)",1,1,3,0.0,0.0,No Failure,No Repair,2.557
10,"(100, 100)","(5, 5)",1,1,4,0.0,0.0,No Failure,No Repair,1.925
10,"(100, 100)","(5, 5)",1,1,5,0.0,0.0,No Failure,No Repair,2.636
10,"(100, 100)","(5, 5)",1,1,6,0.0,0.0,No Failure,No Repair,2.577
10,"(100, 100)","(5, 5)",1,1,7,0.0,0.0,No Failure,No Repair,2.487
10,"(100, 100)","(5, 5)",1,1,8,4.372829861111111e-05,0.0011598307291666666,10.689,11.092,2.682
10,"(100, 100)","(5, 5)",1,1,9,0.0,0.0,No Failure,No Repair,2.427
10,"(100, 100)","(5, 5)",1,2.5,0,0.0012795138888888888,0.08133127170138887,1.656,1.663,2.039
10,"(100, 100)","(5, 5)",1,2.5,1,0.002235460069444444,0.1406238064236111,1.675,1.816,1.486
10,"(100, 100)","(5, 5)",1,2.5,2,0.0016724175347222223,0.09864246961805555,1.642,1.731,1.75
10,"(100, 100)","(5, 5)",1,2.5,3,0.0015246310763888892,0.09377745225694445,2.127,2.141,1.175
10,"(100, 100)","(5, 5)",1,2.5,4,0.0016686197916666668,0.09139246961805556,1.805,1.914,2.099
10,"(100, 100)","(5, 5)",1,2.5,5,0.0017492404513888892,0.0975205078125,1.847,1.861,2.199
10,"(100, 100)","(5, 5)",1,2.5,6,0.0018275824652777778,0.12778786892361113,2.013,2.038,1.752
10,"(100, 100)","(5, 5)",1,2.5,7,0.0019159071180555555,0.11085970052083333,1.701,1.8,1.334
10,"(100, 100)","(5, 5)",1,2.5,8,0.001445095486111111,0.08853960503472222,2.174,2.273,1.901
10,"(100, 100)","(5, 5)",1,2.5,9,0.0013834635416666667,0.08813888888888889,2.301,2.304,1.736
10,"(100, 100)","(5, 5)",1,5,0,0.052071180555555555,1.5532395833333332,1.259,1.306,1.538
10,"(100, 100)","(5, 5)",1,5,1,0.05294715711805556,1.5326633029513888,1.257,1.586,1.547
10,"(100, 100)","(5, 5)",1,5,2,0.05889887152777778,1.5914984809027777,1.322,1.518,1.468
10,"(100, 100)","(5, 5)",1,5,3,0.06032443576388889,1.656387478298611,1.495,1.535,1.546
10,"(100, 100)","(5, 5)",1,5,4,0.052837890624999995,1.460238498263889,1.411,1.539,1.564
10,"(100, 100)","(5, 5)",1,5,5,0.05552962239583333,1.5007858072916664,1.515,1.602,1.546
10,"(100, 100)","(5, 5)",1,5,6,0.05955501302083334,1.6445801866319443,1.342,1.496,1.655
10,"(100, 100)","(5, 5)",1,5,7,0.05497721354166667,1.6328434244791667,0.921,0.933,1.487
10,"(100, 100)","(5, 5)",1,5,8,0.05199327256944444,1.5334358723958332,1.475,1.631,1.566
10,"(100, 100)","(5, 5)",1,5,9,0.054022894965277776,1.4852401258680556,1.184,1.281,1.962
10,"(100, 100)","(5, 5)",1,10,0,0.3245271267361111,3.524205837673611,1.377,1.689,0.895
10,"(100, 100)","(5, 5)",1,10,1,0.3268111979166667,3.4181744791666664,1.345,1.512,1.385
10,"(100, 100)","(5, 5)",1,10,2,0.31627723524305557,3.3672568359375004,1.397,1.837,0.953
10,"(100, 100)","(5, 5)",1,10,3,0.3245430772569444,3.4815449218750003,1.101,1.182,0.716
10,"(100, 100)","(5, 5)",1,10,4,0.31103982204861114,3.299463433159722,1.246,1.362,1.206
10,"(100, 100)","(5, 5)",1,10,5,0.30144683159722224,3.367035915798611,1.362,1.44,0.988
10,"(100, 100)","(5, 5)",1,10,6,0.32653526475694444,3.4584299045138884,1.176,1.323,0.752
10,"(100, 100)","(5, 5)",1,10,7,0.3175118272569444,3.382333984375,1.242,1.31,1.167
10,"(100, 100)","(5, 5)",1,10,8,0.3233870442708333,3.2921283637152774,1.44,1.581,1.266
10,"(100, 100)","(5, 5)",1,10,9,0.31607215711805553,3.3841347656250003,1.271,1.386,1.28
10,"(100, 100)","(5, 5)",2,20,0,0.3256336805555556,2.8837065972222224,2.584,3.037,0.726
10,"(100, 100)","(5, 5)",2,20,1,0.3541223958333333,2.9554088541666665,2.237,2.621,0.702
10,"(100, 100)","(5, 5)",2,20,2,0.37502137586805556,3.0564985894097223,2.89,2.939,0.845
10,"(100, 100)","(5, 5)",2,20,3,0.35637076822916663,3.0396665581597224,2.261,3.095,1.018
10,"(100, 100)","(5, 5)",2,20,4,0.3117217881944445,2.8444365234374995,2.777,3.049,0.825
10,"(100, 100)","(5, 5)",2,20,5,0.3458895399305556,2.844493381076389,3.011,3.223,0.79
10,"(100, 100)","(5, 5)",2,20,6,0.4112652994791667,3.1139225260416663,2.39,2.447,0.594
10,"(100, 100)","(5, 5)",2,20,7,0.34144824218750003,2.878106770833333,2.522,2.635,0.957
10,"(100, 100)","(5, 5)",2,20,8,0.3369052734375,2.8559691840277774,2.555,3.227,0.784
10,"(100, 100)","(5, 5)",2,20,9,0.3515492621527778,3.099557725694444,2.469,2.473,0.844
10,"(100, 100)","(10, 10)",1,1,0,0.0,0.0,No Failure,No Repair,6.809
10,"(100, 100)","(10, 10)",1,1,1,0.0,0.0,No Failure,No Repair,6.529
10,"(100, 100)","(10, 10)",1,1,2,0.0,0.0,No Failure,No Repair,6.765
10,"(100, 100)","(10, 10)",1,1,3,0.0,0.0,No Failure,No Repair,7.014
10,"(100, 100)","(10, 10)",1,1,4,0.0,0.0,No Failure,No Repair,7.079
10,"(100, 100)","(10, 10)",1,1,5,0.0,0.0,No Failure,No Repair,6.976
10,"(100, 100)","(10, 10)",1,1,6,0.0,0.0,No Failure,No Repair,7.023
10,"(100, 100)","(10, 10)",1,1,7,0.0,0.0,No Failure,No Repair,6.903
10,"(100, 100)","(10, 10)",1,1,8,0.0,0.0,No Failure,No Repair,7.031
10,"(100, 100)","(10, 10)",1,1,9,0.0,0.0,No Failure,No Repair,6.365
10,"(100, 100)","(10, 10)",1,2.5,0,0.0,0.0,No Failure,No Repair,4.746
10,"(100, 100)","(10, 10)",1,2.5,1,0.0,0.0,No Failure,No Repair,4.076
10,"(100, 100)","(10, 10)",1,2.5,2,0.0,0.0,No Failure,No Repair,4.719
10,"(100, 100)","(10, 10)",1,2.5,3,0.0,0.0,No Failure,No Repair,3.84
10,"(100, 100)","(10, 10)",1,2.5,4,0.0,0.0,No Failure,No Repair,4.643
10,"(100, 100)","(10, 10)",1,2.5,5,0.0,0.0,No Failure,No Repair,4.846
10,"(100, 100)","(10, 10)",1,2.5,6,0.0,0.0,No Failure,No Repair,4.747
10,"(100, 100)","(10, 10)",1,2.5,7,0.0,0.0,No Failure,No Repair,4.406
10,"(100, 100)","(10, 10)",1,2.5,8,0.0,0.0,No Failure,No Repair,4.657
10,"(100, 100)","(10, 10)",1,2.5,9,0.0,0.0,No Failure,No Repair,4.846
10,"(100, 100)","(10, 10)",1,5,0,0.0,0.0,No Failure,No Repair,3.359
10,"(100, 100)","(10, 10)",1,5,1,0.0,0.0,No Failure,No Repair,2.992
10,"(100, 100)","(10, 10)",1,5,2,0.0,0.0,No Failure,No Repair,3.59
10,"(100, 100)","(10, 10)",1,5,3,0.0,0.0,No Failure,No Repair,3.555
10,"(100, 100)","(10, 10)",1,5,4,0.0,0.0,No Failure,No Repair,3.214
10,"(100, 100)","(10, 10)",1,5,5,0.0,0.0,No Failure,No Repair,3.577
10,"(100, 100)","(10, 10)",1,5,6,0.0,0.0,No Failure,No Repair,3.649
10,"(100, 100)","(10, 10)",1,5,7,0.0,0.0,No Failure,No Repair,3.648
10,"(100, 100)","(10, 10)",1,5,8,0.0,0.0,No Failure,No Repair,3.674
10,"(100, 100)","(10, 10)",1,5,9,0.0,0.0,No Failure,No Repair,3.593
10,"(100, 100)","(10, 10)",1,10,0,0.0003189228354063519,0.01865245743267721,4.375,4.618,2.59
10,"(100, 100)","(10, 10)",1,10,1,0.00012752083081753413,0.011895664774785653,4.432,4.556,2.921
10,"(100, 100)","(10, 10)",1,10,2,0.00025721531216036715,0.016431107354184276,3.729,3.911,2.859
10,"(100, 100)","(10, 10)",1,10,3,0.0005617679024272431,0.04048472406714165,4.383,4.445,2.39
10,"(100, 100)","(10, 10)",1,10,4,0.000605120154570704,0.03131216036710542,4.315,4.338,2.846
10,"(100, 100)","(10, 10)",1,10,5,0.0006878396328945779,0.036627822726723824,4.498,4.774,2.775
10,"(100, 100)","(10, 10)",1,10,6,0.00022376524574326776,0.025536408646298754,3.345,3.368,2.973
10,"(100, 100)","(10, 10)",1,10,7,0.00010361067503924648,0.015574085255403936,3.876,3.927,2.854
10,"(100, 100)","(10, 10)",1,10,8,0.0005899046008936118,0.0193534597270861,3.536,3.801,2.665
10,"(100, 100)","(10, 10)",1,10,9,0.00021289699311677332,0.007265064605723946,4.281,4.648,2.832
10,"(100, 100)","(10, 10)",2,20,0,3.127641589180051e-05,0.0012017872237652456,9.952,10.211,2.009
10,"(100, 100)","(10, 10)",2,20,1,8.127037797367468e-05,0.0023431952662721894,8.589,8.645,1.893
10,"(100, 100)","(10, 10)",2,20,2,0.0006223886004105785,0.01915118946987079,8.416,8.524,1.887
10,"(100, 100)","(10, 10)",2,20,3,5.265064605723947e-05,0.0034201183431952667,9.332,9.441,2.224
10,"(100, 100)","(10, 10)",2,20,4,4.769955319405869e-05,0.002520710059171598,6.899,7.009,2.416
10,"(100, 100)","(10, 10)",2,20,5,7.970051926095883e-06,0.0024499456587368674,10.144,10.177,2.302
10,"(100, 100)","(10, 10)",2,20,6,0.00024683009298393915,0.0077145272310107475,8.309,8.386,2.041
10,"(100, 100)","(10, 10)",2,20,7,4.7458036469025484e-05,0.005364327979712594,9.024,9.078,2.173
10,"(100, 100)","(10, 10)",2,20,8,0.0,0.0,No Failure,No Repair,2.277
10,"(100, 100)","(10, 10)",2,20,9,8.308175341142374e-05,0.0034272430865837458,7.681,7.689,1.986
100,"(3, 3)","(2, 2)",1,1,0,0.2245,3.5625,0.461,0.669,0.018
100,"(3, 3)","(2, 2)",1,1,1,0.25175,3.6085000000000003,3.113,3.254,0.002
100,"(3, 3)","(2, 2)",1,1,2,0.24125,2.81475,1.423,1.609,0.0
100,"(3, 3)","(2, 2)",1,1,3,0.254,3.61925,2.951,3.017,0.0
100,"(3, 3)","(2, 2)",1,1,4,0.28825,3.8767500000000004,1.194,1.526,0.0
100,"(3, 3)","(2, 2)",1,1,5,0.20825,3.9835000000000003,1.087,1.186,0.0
100,"(3, 3)","(2, 2)",1,1,6,0.23925000000000002,4.6267499999999995,0.563,0.679,0.018
100,"(3, 3)","(2, 2)",1,1,7,0.32175,6.13525,8.779,8.785,0.002
100,"(3, 3)","(2, 2)",1,1,8,0.28049999999999997,3.8007500000000003,6.058,6.308,0.0
100,"(3, 3)","(2, 2)",1,1,9,0.28125,4.412,1.471,1.51,0.0
100,"(3, 3)","(2, 2)",1,2.5,0,0.6287499999999999,2.234,1.847,2.652,0.002
100,"(3, 3)","(2, 2)",1,2.5,1,0.568,1.66275,0.735,0.935,0.0
100,"(3, 3)","(2, 2)",1,2.5,2,0.5385,1.75225,0.787,0.92,0.0
100,"(3, 3)","(2, 2)",1,2.5,3,0.619,1.8385000000000002,1.179,1.282,0.0
100,"(3, 3)","(2, 2)",1,2.5,4,0.6975,1.76625,1.394,1.478,0.0
100,"(3, 3)","(2, 2)",1,2.5,5,0.645,1.977,0.799,2.442,0.0
100,"(3, 3)","(2, 2)",1,2.5,6,0.6475000000000001,2.0775,2.64,2.76,0.016
100,"(3, 3)","(2, 2)",1,2.5,7,0.6545,1.7415,2.86,3.738,0.003
100,"(3, 3)","(2, 2)",1,2.5,8,0.496,2.1925,0.763,1.538,0.001
100,"(3, 3)","(2, 2)",1,2.5,9,0.63375,1.91175,1.293,1.655,0.0
100,"(3, 3)","(2, 2)",1,5,0,1.211,1.5924999999999998,0.517,0.855,0.002
100,"(3, 3)","(2, 2)",1,5,1,1.10775,1.2825,2.029,3.36,0.002
100,"(3, 3)","(2, 2)",1,5,2,1.18625,1.4785,1.167,1.276,0.003
100,"(3, 3)","(2, 2)",1,5,3,1.07225,1.2565000000000002,2.007,3.255,0.002
100,"(3, 3)","(2, 2)",1,5,4,1.26375,1.4020000000000001,2.776,4.196,0.002
100,"(3, 3)","(2, 2)",1,5,5,1.27775,1.593,4.535,4.772,0.001
100,"(3, 3)","(2, 2)",1,5,6,1.29875,1.6287500000000001,1.813,3.547,0.0
100,"(3, 3)","(2, 2)",1,5,7,1.11175,1.28025,1.152,1.677,0.0
100,"(3, 3)","(2, 2)",1,5,8,1.2349999999999999,1.5625,2.784,5.019,0.0
100,"(3, 3)","(2, 2)",1,5,9,1.23275,1.46725,1.223,2.132,0.009
100,"(3, 3)","(2, 2)",1,10,0,2.3057499999999997,1.2029999999999998,1.519,3.221,0.001
100,"(3, 3)","(2, 2)",1,10,1,2.52325,1.18775,0.892,0.936,0.002
100,"(3, 3)","(2, 2)",1,10,2,2.842,1.5882500000000002,1.638,2.873,0.0
100,"(3, 3)","(2, 2)",1,10,3,3.1580000000000004,1.3587500000000001,1.86,3.86,0.0
100,"(3, 3)","(2, 2)",1,10,4,2.3255,1.3145,1.947,2.065,0.0
100,"(3, 3)","(2, 2)",1,10,5,2.6157500000000002,1.22275,0.552,3.19,0.0
100,"(3, 3)","(2, 2)",1,10,6,2.454,1.28675,0.706,2.511,0.0
100,"(3, 3)","(2, 2)",1,10,7,2.60425,0.98775,1.185,3.805,0.001
100,"(3, 3)","(2, 2)",1,10,8,2.9535,1.184,0.52,0.943,0.003
100,"(3, 3)","(2, 2)",1,10,9,2.9025,1.342,0.825,6.217,0.001
100,"(3, 3)","(2, 2)",2,20,0,3.67225,3.0032500000000004,8.642,8.801,0.0
100,"(3, 3)","(2, 2)",2,20,1,6.516,2.6537499999999996,6.255,6.805,0.0
100,"(3, 3)","(2, 2)",2,20,2,3.7670000000000003,2.727,5.264,12.094,0.0
100,"(3, 3)","(2, 2)",2,20,3,5.94975,2.6065,2.171,6.145,0.0
100,"(3, 3)","(2, 2)",2,20,4,6.3075,2.49275,4.986,6.342,0.0
100,"(3, 3)","(2, 2)",2,20,5,5.32725,1.7759999999999998,1.011,4.904,0.007
100,"(3, 3)","(2, 2)",2,20,6,5.8095,2.28675,2.677,14.756,0.002
100,"(3, 3)","(2, 2)",2,20,7,3.4389999999999996,2.7975000000000003,2.747,4.55,0.003
100,"(3, 3)","(2, 2)",2,20,8,4.43975,2.3205,2.695,3.294,0.001
100,"(3, 3)","(2, 2)",2,20,9,3.87275,1.8552499999999998,1.443,4.833,0.001
